series_id,area_code,item_code,seasonal,periodicity_code,base_code,base_period,series_title,footnote_codes,begin_year,begin_period,end_year,end_period
CUUSN000SEFV     ,N000,SEFV,U,S,S,DECEMBER 1997=100,"Food away from home in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN000SEHA     ,N000,SEHA,U,S,S,DECEMBER 1997=100,"Rent of primary residence in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN000SEHC     ,N000,SEHC,U,S,S,DECEMBER 1997=100,"Owners' equivalent rent of residences in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN000SEHC01   ,N000,SEHC01,U,S,S,DECEMBER 1997=100,"Owners' equivalent rent of primary residence in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN000SEHF     ,N000,SEHF,U,S,S,DECEMBER 1997=100,"Gas (piped) and electricity in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN000SEHF01   ,N000,SEHF01,U,S,S,DECEMBER 1997=100,"Electricity in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN000SEHF02   ,N000,SEHF02,U,S,S,DECEMBER 1997=100,"Utility (piped) gas service in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN000SEMC     ,N000,SEMC,U,S,S,DECEMBER 1997=100,"Professional services in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN000SETA     ,N000,SETA,U,S,S,DECEMBER 1997=100,"New and used motor vehicles in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN000SETA01   ,N000,SETA01,U,S,S,DECEMBER 1997=100,"New vehicles in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN000SETA02   ,N000,SETA02,U,S,S,DECEMBER 1997=100,"Used cars and trucks in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN000SETB     ,N000,SETB,U,S,S,DECEMBER 1997=100,"Motor fuel in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN000SETB01   ,N000,SETB01,U,S,S,DECEMBER 1997=100,"Gasoline (all types) in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN000SS45011  ,N000,SS45011,U,S,S,DECEMBER 1997=100,"New cars in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN000SS4501A  ,N000,SS4501A,U,S,S,DECEMBER 1997=100,"New cars and trucks in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN000SS47014  ,N000,SS47014,U,S,S,DECEMBER 1997=100,"Gasoline, unleaded regular in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN000SS47015  ,N000,SS47015,U,S,S,DECEMBER 1997=100,"Gasoline, unleaded midgrade in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN000SS47016  ,N000,SS47016,U,S,S,DECEMBER 1997=100,"Gasoline, unleaded premium in Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SA0      ,N100,SA0,U,S,S,DECEMBER 1996=100,"All items in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1997,S01,2017,S03
CUUSN100SA0E     ,N100,SA0E,U,S,S,DECEMBER 1997=100,"Energy in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SA0L1E   ,N100,SA0L1E,U,S,S,DECEMBER 1997=100,"All items less food and energy in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SA0L2    ,N100,SA0L2,U,S,S,DECEMBER 1997=100,"All items less shelter in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SA0L5    ,N100,SA0L5,U,S,S,DECEMBER 1997=100,"All items less medical care in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SA0LE    ,N100,SA0LE,U,S,S,DECEMBER 1997=100,"All items less energy in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAA      ,N100,SAA,U,S,S,DECEMBER 1997=100,"Apparel in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAC      ,N100,SAC,U,S,S,DECEMBER 1997=100,"Commodities in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SACL1    ,N100,SACL1,U,S,S,DECEMBER 1997=100,"Commodities less food in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SACL11   ,N100,SACL11,U,S,S,DECEMBER 1997=100,"Commodities less food and beverages in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAD      ,N100,SAD,U,S,S,DECEMBER 1997=100,"Durables in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAE      ,N100,SAE,U,S,S,DECEMBER 1997=100,"Education and communication in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAEC     ,N100,SAEC,U,S,S,DECEMBER 2009=100,"Education and communication commodities in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,2010,S01,2017,S03
CUUSN100SAES     ,N100,SAES,U,S,S,DECEMBER 2009=100,"Education and communication services in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,2010,S01,2017,S03
CUUSN100SAF      ,N100,SAF,U,S,S,DECEMBER 1997=100,"Food and beverages in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAF1     ,N100,SAF1,U,S,S,DECEMBER 1997=100,"Food in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAF11    ,N100,SAF11,U,S,S,DECEMBER 1997=100,"Food at home in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAF116   ,N100,SAF116,U,S,S,DECEMBER 1997=100,"Alcoholic beverages in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAG      ,N100,SAG,U,S,S,DECEMBER 1997=100,"Other goods and services in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAGC     ,N100,SAGC,U,S,S,DECEMBER 2009=100,"Other goods in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,2010,S01,2017,S03
CUUSN100SAGS     ,N100,SAGS,U,S,S,DECEMBER 2009=100,"Other personal services in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,2010,S01,2017,S03
CUUSN100SAH      ,N100,SAH,U,S,S,DECEMBER 1997=100,"Housing in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAH1     ,N100,SAH1,U,S,S,DECEMBER 1997=100,"Shelter in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAH2     ,N100,SAH2,U,S,S,DECEMBER 1997=100,"Fuels and utilities in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAH21    ,N100,SAH21,U,S,S,DECEMBER 1997=100,"Household energy in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAH3     ,N100,SAH3,U,S,S,DECEMBER 1997=100,"Household furnishings and operations in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAH31    ,N100,SAH31,U,S,S,DECEMBER 2009=100,"Household furnishings and supplies in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,2010,S01,2017,S03
CUUSN100SAM      ,N100,SAM,U,S,S,DECEMBER 1997=100,"Medical care in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAN      ,N100,SAN,U,S,S,DECEMBER 1997=100,"Nondurables in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SANL1    ,N100,SANL1,U,S,S,DECEMBER 1997=100,"Nondurables less food in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SANL11   ,N100,SANL11,U,S,S,DECEMBER 1997=100,"Nondurables less food and beverages in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAR      ,N100,SAR,U,S,S,DECEMBER 1997=100,"Recreation in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAS      ,N100,SAS,U,S,S,DECEMBER 1997=100,"Services in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SASL2RS  ,N100,SASL2RS,U,S,S,DECEMBER 1997=100,"Services less rent of shelter in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SASL5    ,N100,SASL5,U,S,S,DECEMBER 1997=100,"Services less medical care services in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAT      ,N100,SAT,U,S,S,DECEMBER 1997=100,"Transportation in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SAT1     ,N100,SAT1,U,S,S,DECEMBER 1997=100,"Private transportation in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SATCLTB  ,N100,SATCLTB,U,S,S,DECEMBER 2009=100,"Transportation commodities less motor fuel in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,2010,S01,2017,S03
CUUSN100SEFV     ,N100,SEFV,U,S,S,DECEMBER 1997=100,"Food away from home in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SEHA     ,N100,SEHA,U,S,S,DECEMBER 1997=100,"Rent of primary residence in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SEHC     ,N100,SEHC,U,S,S,DECEMBER 1997=100,"Owners' equivalent rent of residences in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SEHC01   ,N100,SEHC01,U,S,S,DECEMBER 1997=100,"Owners' equivalent rent of primary residence in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SEHF     ,N100,SEHF,U,S,S,DECEMBER 1997=100,"Gas (piped) and electricity in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SEHF01   ,N100,SEHF01,U,S,S,DECEMBER 1997=100,"Electricity in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SEHF02   ,N100,SEHF02,U,S,S,DECEMBER 1997=100,"Utility (piped) gas service in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SETB     ,N100,SETB,U,S,S,DECEMBER 1997=100,"Motor fuel in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SETB01   ,N100,SETB01,U,S,S,DECEMBER 1997=100,"Gasoline (all types) in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SS47014  ,N100,SS47014,U,S,S,DECEMBER 1997=100,"Gasoline, unleaded regular in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SS47015  ,N100,SS47015,U,S,S,DECEMBER 1997=100,"Gasoline, unleaded midgrade in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN100SS47016  ,N100,SS47016,U,S,S,DECEMBER 1997=100,"Gasoline, unleaded premium in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SA0      ,N200,SA0,U,S,S,DECEMBER 1996=100,"All items in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1997,S01,2017,S03
CUUSN200SA0E     ,N200,SA0E,U,S,S,DECEMBER 1997=100,"Energy in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SA0L1E   ,N200,SA0L1E,U,S,S,DECEMBER 1997=100,"All items less food and energy in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SA0L2    ,N200,SA0L2,U,S,S,DECEMBER 1997=100,"All items less shelter in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SA0L5    ,N200,SA0L5,U,S,S,DECEMBER 1997=100,"All items less medical care in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SA0LE    ,N200,SA0LE,U,S,S,DECEMBER 1997=100,"All items less energy in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SAA      ,N200,SAA,U,S,S,DECEMBER 1997=100,"Apparel in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SAC      ,N200,SAC,U,S,S,DECEMBER 1997=100,"Commodities in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SACL1    ,N200,SACL1,U,S,S,DECEMBER 1997=100,"Commodities less food in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SACL11   ,N200,SACL11,U,S,S,DECEMBER 1997=100,"Commodities less food and beverages in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SAD      ,N200,SAD,U,S,S,DECEMBER 1997=100,"Durables in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SAE      ,N200,SAE,U,S,S,DECEMBER 1997=100,"Education and communication in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SAEC     ,N200,SAEC,U,S,S,DECEMBER 2009=100,"Education and communication commodities in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,2010,S01,2017,S03
CUUSN200SAES     ,N200,SAES,U,S,S,DECEMBER 2009=100,"Education and communication services in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,2010,S01,2017,S03
CUUSN200SAF      ,N200,SAF,U,S,S,DECEMBER 1997=100,"Food and beverages in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SAF1     ,N200,SAF1,U,S,S,DECEMBER 1997=100,"Food in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SAF11    ,N200,SAF11,U,S,S,DECEMBER 1997=100,"Food at home in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SAF116   ,N200,SAF116,U,S,S,DECEMBER 1997=100,"Alcoholic beverages in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SAG      ,N200,SAG,U,S,S,DECEMBER 1997=100,"Other goods and services in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SAGC     ,N200,SAGC,U,S,S,DECEMBER 2009=100,"Other goods in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,2010,S01,2017,S03
CUUSN200SAGS     ,N200,SAGS,U,S,S,DECEMBER 2009=100,"Other personal services in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,2010,S01,2017,S03
CUUSN200SAH      ,N200,SAH,U,S,S,DECEMBER 1997=100,"Housing in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SAH1     ,N200,SAH1,U,S,S,DECEMBER 1997=100,"Shelter in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SAH2     ,N200,SAH2,U,S,S,DECEMBER 1997=100,"Fuels and utilities in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SAH21    ,N200,SAH21,U,S,S,DECEMBER 1997=100,"Household energy in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SAH3     ,N200,SAH3,U,S,S,DECEMBER 1997=100,"Household furnishings and operations in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,1998,S01,2017,S03
CUUSN200SAH31    ,N200,SAH31,U,S,S,DECEMBER 2009=100,"Household furnishings and supplies in Midwest - Size Class B/C, all urban consumers, not seasonally adjusted",          ,2010,S01,2017,S03
